link,toxico,comentario,datahora,tipo
https://g1.globo.com/politica/noticia/2019/12/03/juiz-federal-homologa-delacao-de-um-dos-suspeitos-de-invadir-celulares-de-moro-e-autoridades.ghtml,0, Agora o bicho pega . ,2020-02-26 09:40:44,
https://g1.globo.com/natureza/noticia/2019/10/06/papa-francisco-diz-que-amazonia-precisa-do-fogo-do-amor-e-nao-do-fogo-ateado-por-interesses-que-destroem.ghtml,0, Grande patriota! ,2020-02-26 09:40:57,
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,0," SERIA MENOR AINDA, SE A POPULAÇÃO DAS FAVELAS, ENTREGASSEM OS TRAFICANTES QUE MATAM SEUS FILHOS, PARA JOGAR A CULPA NA POLICIA. ",2020-02-26 09:41:17,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Partindo da Gr0b0... nenhuma. ,2020-02-26 09:41:24,
https://g1.globo.com/economia/noticia/2019/10/15/novo-limite-para-compras-em-free-shops-de-aeroportos-passa-a-valer-em-janeiro-de-2020.ghtml,0, e a cota pra trazer de fora? porque beneficiar uma cia monopolista DUFRY? ,2020-02-26 09:41:41,
https://g1.globo.com/economia/noticia/2019/10/21/caixa-antecipa-calendario-para-saques-de-ate-r-500-do-fgts.ghtml,0," teria...mas na conta dele, física. ",2020-02-26 09:41:48,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,0, A militância lulopetista vem ao forum para  desmoralizar o Brasil. Não vai conseguir. O Brasil não aceita mas o populismo. Acabou PT.  ,2020-02-26 09:41:58,
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,1, MATARAM TANTA GENTE QUE A BASE DE DADOS ENCOLHEU. ,2020-02-26 09:42:19,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/04/guerra-em-costa-barros-bope-e-batalhoes-fazem-cerco-apos-noite-de-terror.ghtml,0," tem uma porrada de bandido morto, que não dá pra contar... Quando aparecer um que possivelmente não seja, aí vocês vão noticiar!   ",2020-02-26 09:42:44,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1, Bozo chamou o miliciano para um chá com biscoitos e para aconselhá-lo a não fazer estas coisas feias de matar pessoas. ,2020-02-26 09:42:55,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1," É um bom halibi,pena q estes registros qualquer um pode fazer na Câmara,  e quem disse que ele foi na casa do bozo falar com o bozo ? Poderia ser com alguém da família, é por q o bozo ta tão interessado no caso que está pedindo informações sigilosas ao Gov. Do Rio?  ",2020-02-26 09:43:11,
https://g1.globo.com/economia/agronegocios/globo-rural/noticia/2019/10/06/produtores-rurais-do-para-tentam-manter-preservacao-na-amazonia-mas-crimes-ambientais-continuam.ghtml,0," Moro em ji-Paraná, no estado de Rondônia e concordo com você Mário. ",2020-02-26 09:43:28,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1," Trump ""I LOVE YOU""
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
Vá ser burro assim no raio que o parta ",2020-02-26 09:43:35,
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,1, Segue o Líder. A maioria só se elegeu por causa do Jair. Parem de birra ,2020-02-26 09:43:53,Outros
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/09/trf-2-autoriza-viagem-de-temer-a-inglaterra-para-dar-palestras.ghtml,1, Ele representa os coxinhas? Mas quem foi que votou nele nas urnas foram vocês mortadelas ,2020-02-26 09:44:15,
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,0," cara o socialismo é otimo até que tem dinheiro, como um dia a conta chega para todo mundo, está chegando para os equatorianos, a cartilha é a mesma...BRASIL, ARGENTINA, EQUADOR, VENEZUELA....e segue o baile.
 ",2020-02-26 09:44:31,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/10/camara-adia-votacao-sobre-aplicativos-de-transportes-no-rio-protesto-de-taxistas-tem-tumulto.ghtml,1," Tá comendo sua querida mamãe! Parabéns, vai ganhar um irmãozinho! ",2020-02-26 09:44:46,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," É claro que isso  é uma estratégia da defesa,citar o presidente para que  o caso vá ao STF,pois sabem que ali é o refúgio dos bandidos. Agora é só esperar até prescrever. ",2020-02-26 09:45:01,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,1, Verde e como demoraram kkkkkkkk ,2020-02-26 09:45:20,
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,0," Quanta boçalidade. o governo atual é de direita, submisso aos interesses dos EUA. Assim como o governo atual .  ",2020-02-26 09:45:37,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, Certamente José! ,2020-02-26 09:45:41,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,0," Os USA continuam apoiando a entrada do Brasil, mas não será dessa vez, falta vontade POLÍTICA e ECONÔMICA no BRASIL para entrar na OCDE, portanto precisamos resolver vários problemas internos e PARAR de só REBATER acusações e precisa reconhecer erros e resolver problemas. ",2020-02-26 09:45:59,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/bolsonaro-reage-a-reportagem-do-jn-e-nega-ter-autorizado-entrada-de-acusado-de-matar-marielle-em-condominio-no-dia-do-crime.ghtml,0," Temos que livrar o Brasil de mais esse pesadelo, CADÊ O POVO NAS RUAS?????  ",2020-02-26 09:46:06,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/09/trf-2-autoriza-viagem-de-temer-a-inglaterra-para-dar-palestras.ghtml,0," Se estava proibido de deixar o país tendo que entregar o passaporte, como isso pode acontecer? Por essa razão que nossa justiça está desmoralizada perante a opinião pública. Isso só nos remete a ideia de que o crime compensa. ",2020-02-26 09:46:19,
https://g1.globo.com/al/alagoas/noticia/2019/10/09/ibama-encontra-manchas-de-oleo-em-trecho-da-foz-do-rio-sao-francisco-em-al.ghtml,0," CADÊ O LACRAN ""PRESDIDENTE DA FRANÇA "" NESSAS HORAS ?  CADÊ OS ATIVISTAS DE ESQUERDA ??     HIPÓCRITAS .     ESSA VENEZUELA JÁ PASSOU DOS LIMITES DE TUDO  AQUI NA AMERICA DO SUL . MALDITOS COMUNISTAS  ",2020-02-26 09:46:32,
https://g1.globo.com/mundo/noticia/2019/10/21/manifestantes-voltam-as-ruas-em-santiago-no-chile.ghtml,0, Quando tiver velho e sem aposentadoria vai lembrar no que falou...A não ser que seja rico! ,2020-02-26 09:46:47,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0, Vai sobrar para o porteiro.  ,2020-02-26 09:46:52,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0," A prova do crime é a CANETA AZUL, AZUL CANETA... ",2020-02-26 09:46:59,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,1," Bolsominions, calma que a grobo tem muita bala na agulha, esses dias vai sair mais uns audios do queiroz e voces vão ver quem é seu mito, calma.... ",2020-02-26 09:47:09,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," A esquerda é tão b.urra, que vão apertar o porteiro e ele vai delatar quem pagou  ele pra falar isso. Perigoso é ter o mesmo fim de C.elso Daniel e as 9 testemunhas! ",2020-02-26 09:47:26,
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml,0, CADEIA EM TODOS A LEI TEM QUE SER CUMPRIDA ,2020-02-26 09:47:35,
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,0, A verdade é que o tal do delegado não está a altura da função. Cheira muito. ,2020-02-26 09:47:43,
https://g1.globo.com/politica/noticia/2019/10/08/parece-que-criminosamente-algo-foi-despejado-la-diz-bolsonaro-sobre-oleo-que-atingiu-praias-do-nordeste.ghtml,1, Sabotagem foi o que fizeram com Brasil ao eleger essa toupeira de presidente. ,2020-02-26 09:47:49,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0," Estavam, você não se informa? ",2020-02-26 09:47:58,
https://g1.globo.com/politica/noticia/2019/12/08/36percent-reprovam-e-30percent-aprovam-o-governo-bolsonaro-diz-datafolha.ghtml,1," Segundo o datafolha, o Presidente é o Andrade. ",2020-02-26 09:48:07,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1, NINGUÉM leva o bozo a sério...(minion não é ALGUÉM) ,2020-02-26 09:48:18,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,0, Tão murchos mesmo.  ,2020-02-26 09:48:25,
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,1, Não foi só na Grobu...  Pare de ser preguiçoso e Leia outras fontes.  DebilVermelho ,2020-02-26 09:48:38,
https://g1.globo.com/jornal-nacional/noticia/2019/10/30/jair-bolsonaro-acusa-governador-witzel-de-tentar-prejudica-lo.ghtml,0, Onde está o Queiroz? Rsrsrsrs  ,2020-02-26 09:48:48,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/policia-chega-ao-predio-do-casal-garotinho-para-cumprir-mandado-de-prisao.ghtml,1, Alguém ainda se lembra quantas vezes o casal de porcos foi preso e solto na mesma semana?? ,2020-02-26 09:48:58,
https://g1.globo.com/mundo/noticia/2019/10/03/equador-decreta-estado-de-excecao-em-meio-a-atos-contra-alta-dos-combustiveis.ghtml,1," Eu escrevi que ele é de Direita? Náo sabe ler? Se sabe entáo leia de novo, ou consulte a Wikipedia se náo acredita no que eu escrevo...kkk ",2020-02-26 09:49:17,
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/05/iron-maiden-show-de-game-scorpions-do-brasil-e-adeus-slayer-o-resumo-do-5o-dia-de-rock-in-rio.ghtml,0, Muito interessante a camisa do Gary Holt. Viva o Rock n Roll!! ,2020-02-26 09:49:29,
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml,1, Única vez que o salário mínimo era valorizado era no tempo do Getúlio Vargas. ,2020-02-26 09:49:36,
https://g1.globo.com/mundo/noticia/2019/10/08/brasileiros-que-cruzam-americas-de-moto-enfrentam-ameacas-para-entrar-no-equador.ghtml,0," ACONSELHO VCS VOCÊS VOLTAREM A PÉ E DE MARCHA RÉ, ESTÃO CHEGANDO NO STF E TEM PILANTRA DE TOGA FICANDO LOUCO ",2020-02-26 09:49:57,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0, Se o criminoso tem direito a novo regime que levem o logo p cumprir.  Criminoso recebe ordem da justiça. Agora o poste quer mijar no cachorro? Só no Brasil.  ,2020-02-26 09:50:14,
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml,1," me desculpa,mas trocaram uma quadrilha por uma milicia 
 ",2020-02-26 09:50:25,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Só lamento pelo motorista.  ,2020-02-26 09:50:31,
https://g1.globo.com/politica/noticia/2019/10/08/parece-que-criminosamente-algo-foi-despejado-la-diz-bolsonaro-sobre-oleo-que-atingiu-praias-do-nordeste.ghtml,0," Sempre teve esse problema de óleo, culpar alguém é fácil, melhor ele manter a fiscalização do que tá culpando alguém. ",2020-02-26 09:50:43,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," A participação da famíliciaBoçonaro na morte da vereadoraMarielle e do motoristaAnderson é clara. Está claro que ambos só foram assassinados porque alguém na casa deBoçonaro autorizou a entrada do assassino no condomínio, onde a quadrilha se reuniu para emboscar a vereadora.
 ",2020-02-26 09:50:49,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, Foi a Odete Roitman. ,2020-02-26 11:11:31,
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,1, Sebastiao vc nem sabe quem e seu pai  como pode afirmar isso? Kkkkk ,2020-02-26 11:11:38,Insulto
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml,0, Raio X da mídiaVendida: G1GloboUOLFolhaLIXOLIXOLIXOESGOTO ,2020-02-26 11:12:10,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1," Só tem isso no repertório: o mundo tem centenas de países, sua anta ",2020-02-26 12:16:00,
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,0," Aí depende. Se for para vender o que só dá prejuízo e funciona como cabide de empregos, até entregar de graça pode valer a pena. ",2020-02-26 12:16:24,
https://g1.globo.com/al/alagoas/noticia/2019/10/30/pesquisador-de-al-aponta-que-vazamento-de-oleo-pode-ocorrer-abaixo-da-superficie-no-sul-da-bahia.ghtml,0," Satelite diz uma coisa , Marinha diz outra , os gorvenantes dizem coisas diferentes também efim  ,é o Brasil empenhado em resolver esse desastre ambiental....ou não..... ",2020-02-26 12:16:53,
https://g1.globo.com/mundo/noticia/2019/10/08/brasileiros-que-cruzam-americas-de-moto-enfrentam-ameacas-para-entrar-no-equador.ghtml,1," Equalixo
Equaboss
Equacoc.o
Equafeios ",2020-02-26 12:17:16,Insulto
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,1, Você prefere café no filtro ou no Ecu Ador?  ,2020-02-26 12:18:01,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0," O trio do trem da alegria ""da Justiça"" que eram por ofício de acusação,  vão correndo a mídia e defendem, orientadas pelo Pai maior, apadrinhado de  Bozo,  o dito cujo.  A ordem é aquive-se tudo que for contra o chefe da quadrilha dos milicianos e dos laranjas. ",2020-02-26 12:18:33,
https://g1.globo.com/politica/noticia/2019/10/09/bolsonaro-diz-que-permanece-no-psl-e-compara-crise-no-partido-a-briga-de-marido-e-mulher.ghtml,1, Sim o p.t. tem que chegar pra fazer a limpeza na cadeia. ,2020-02-26 12:19:01,Outros
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml,0, Só ficar acumulando e acumulando não está mais dando certo... Tem q subir os preços pra aumentar ainda mais a arrecadação...  ,2020-02-26 12:19:36,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0,"  Vc acha que se fizessem um inquérito para investigar o presidente, a condenação sairia logo? Kkkk, se depender do STF isso se arrasta por décadas, o presidente já vai estar aposentado, é o seu alvo vai ser outro. ",2020-02-26 12:19:56,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Vcs são covardes. FAKENEWS!  ,2020-02-26 12:20:06,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, G1..tá bloquiando coment q fala a verdade.. kkkk ,2020-02-26 12:20:19,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1, Mais um robô do pavão veriador do riu de janairo kkkkk  ,2020-02-26 12:20:40,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Fake kkkkkkkk ,2020-02-26 12:20:57,
https://g1.globo.com/ciencia-e-saude/noticia/2019/10/10/brasileiro-com-cancer-terminal-tera-alta-apos-terapia-genetica-pioneira-obter-sucesso-pela-1a-vez-na-america-latina.ghtml,0," Para o atual governo o mais importante são os cursos técnicos, pesquisa científica é perda de tempo. ",2020-02-26 12:21:17,
https://g1.globo.com/politica/noticia/2019/12/08/36percent-reprovam-e-30percent-aprovam-o-governo-bolsonaro-diz-datafolha.ghtml,0," Se a reeleição do Bol22onaro fosse nesse mês ele teria uns 80 milhões de votos, segundo minhas pesquisas...fato!!! ",2020-02-26 12:21:40,
https://g1.globo.com/al/alagoas/noticia/2019/10/09/ibama-encontra-manchas-de-oleo-em-trecho-da-foz-do-rio-sao-francisco-em-al.ghtml,1," O presidente do Brasil Ilmo. senhor Donald Trump deveria lançar uma ofensiva contra a Venezuela, começando pelo Alianz Park.  ",2020-02-26 12:22:02,Insulto
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,0," Cadê os likes, G1? ",2020-02-26 12:22:24,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/09/trf-2-autoriza-viagem-de-temer-a-inglaterra-para-dar-palestras.ghtml,1," SIM, ASTHAR, TEMER E SUA INCRÍVEL EQUIPE ECONÔMICA TIRARAM O BRASIL DE DOIS ANOS DE RECESSÃO, COLOCARAM NO CAMINHO DO CRESCIMENTO E CONTROLARAM A INFLAÇÃO, OS MINIONS INVEJOSOS CHORAM POIS SABEM QUE SEU ASNO DE ESTIMAÇÃO JAMAIS SERÁ TÃO BOM QUANTO NOSSO SALVADOR!!! ",2020-02-26 12:22:46,Insulto
https://g1.globo.com/politica/noticia/2019/12/03/segunda-turma-torna-renan-calheiros-reu-por-corrupcao-e-lavagem-na-lava-jato.ghtml,0," O congresso não cassou, e o STF absolveu.  ",2020-02-26 12:23:11,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1, Cuidado pra não votar no partido errado kkkkkkkk até lá acho que nem 17 vai existir... ,2020-02-26 12:23:32,Outros
https://g1.globo.com/politica/noticia/2019/10/09/congresso-aprova-texto-base-da-lei-de-diretrizes-orcamentarias.ghtml,0, cade a alkaeda manda uma bomba no congresso e aniquililar essa raça maldita de politico ,2020-02-26 12:23:58,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,0," Muito bem feito, Bol.sonaro se lascou com seu entreguismo barato àos EUA. Inclusive, chegou até ameaçar nossa relação comercial com os chineses para agradar o fanfarrão, que pensa uunicamente no país dele... Isentou os Yankees do visto de entrada no Brasil, sem ganhar nada em troca. Espero que o próximo governo que for eleito em 2022, desfaça todas essas lambanças do atual presidente.  ",2020-02-26 12:24:06,
https://g1.globo.com/mundo/noticia/2019/10/21/manifestantes-voltam-as-ruas-em-santiago-no-chile.ghtml,0," Basta o imposto retornar ao povo em serviços, saúde, educação e dignidade e dignidade que nada disso acontece. No Brasil, por exemplo, não retorna, nem em governos de esquerda nem de direita. No Chile aparentemente também não. Na falida Argentina também não. O povo, de esquerda ou direita, deve cobrar sim seus funcionários. ",2020-02-26 12:24:26,
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,0," Como ficamos a mercê deste homem, um presidente que ofende, um presidente que diz que quer explorar a amazônia e dane se arvores e índios, um presidente que quer dar de mão beijada para empresários as estatais, um presidente que ficou 28 anos na mamata, um presidente que tira foto com milicianios, pois também é um, resumindo tudo isso: CADÊ O QUEIROZ ???? SR. PRESIDENTE. ",2020-02-26 12:24:41,
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,0, É preciso rirar Rodrigo Maia da Presidencia da Cãmara esse cara é ruim de mais. Mau. ,2020-02-26 12:24:57,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Jair Bozo matou Marielle Franco! EU REPITO: JAIR BOZO MATOU MARIELLE FRANCO! ,2020-02-26 12:25:08,Outros
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Bozo deve entrar na lista da Interpol como fugitivo internacional. ,2020-02-26 12:26:31,Insulto
https://g1.globo.com/podcast/g1-ouviu/noticia/2019/12/08/g1-ouviu-67-funk-global-batidao-brasileiro-quer-ganhar-o-mundo.ghtml,1," Algumas mulheres que reclamam da letra do funk são como clientes de um açougue que vende carne barata, reclamam da carne de segunda, mas não deixam de comprar.
 ",2020-02-26 12:27:04,Sexista
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,0, Tem que vender mesmo!!! E tem algumas que terão que dar de presente...desaparelhar o que foi feito por muito tempo de cabide!!!  ,2020-02-26 12:27:29,
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/06/pink-acrobatica-anitta-em-dobro-e-funk-orquestrado-o-resumo-do-6o-dia-de-rock-in-rio.ghtml,0, Péssimas atrações acabaram com o festival  ,2020-02-26 12:27:48,
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml,0," o que adianta aumentar o salario minimo se a inflação aumenta junto?? aumentar o salario minimo se olhar primeiro as contas do país, so prejudica mais ainda. aí vc aumenta o salario minimo para 1500 e o dia depois o kg de pão ta custando 20 R$.. Felizmente, a inflação está diminuindo, vc vai ver nos proximos anos, como seu poder de compra irá melhorar significamente. ",2020-02-26 12:28:17,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, isso se chama desespero  ,2020-02-26 12:28:27,
https://g1.globo.com/politica/noticia/2019/10/03/condutas-individuais-nao-podem-macular-dignidade-de-instituicoes-diz-toffoli-a-novo-procurador-geral.ghtml,1," Correção na chamada! 'Condutas individuais' não podem 'macular dignidade' de instituições, diz Toffoli ExAdvogadoDaCUT que nunca conseguiu passar em um concurso para JuizDeDireito por PuraBurrice e incompetência a Aras. ",2020-02-26 12:28:50,Insulto
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml,0, Só ficar acumulando e acumulando não está mais dando certo... Tem q subir os preços pra aumentar ainda mais a arrecadação...  ,2020-02-26 12:29:17,
https://g1.globo.com/pa/santarem-regiao/noticia/2019/10/06/incendio-florestal-atinge-parque-com-pinturas-rupestres-em-monte-alegre-no-para.ghtml,1, Não acrecenta NADA.  Só BABAQUICE ,2020-02-26 12:29:31,Outros
https://g1.globo.com/economia/noticia/2019/10/21/bovespa.ghtml,0," Não foi muito divulgado. Semana passada, o presidente determinou aos ministros que concluam as 14.000 obras inacabadas (esqueletos) estimadas pelo TCU. O presidente disse que sua meta é concluir obras inacabadas deixadas por seus antecessores, mesmo que tenha de dividir o mérito com eles. ",2020-02-26 12:30:08,
